from	to
4677	3735
4677	123283
4677	7453
4677	55699
4677	2058
4677	55278
4677	80222
4677	8661
4677	57038
4677	25973
4677	8565
4677	3376
4677	7407
4677	833
4677	2617
4677	51520
4677	6897
4677	124454
4677	23395
4677	8833
4677	3035
4677	57176
4677	283459
4677	54938
2922	4829
2922	10874
2922	3827
2922	51083
2922	2796
2922	6750
2922	60675
2922	7200
2922	259249
2922	2861
2922	6863
2922	2520
2922	796
2922	51738
2922	7432
2922	680
2922	129521
2922	1906
2922	2925
2922	551
2922	4828
2922	885
2922	3630
2922	5443
2922	4852
2922	2641
2922	4295
2922	2026
2922	5539
2922	6866
902	1643
902	4005
902	1019
902	2968
902	4331
902	894
902	10681
902	904
902	898
902	6929
902	905
902	1161
902	1021
902	2965
902	1017
902	7157
902	5433
902	890
902	2960
902	7508
902	2071
902	9133
902	5439
902	6777
902	6886
902	861
902	1642
902	5436
902	2072
902	1163
902	901
902	23552
902	5441
902	2966
902	4004
902	2963
902	6776
902	5440
902	900
902	1869
902	2624
902	2073
902	2961
902	5887
902	56949
902	56647
902	23097
902	1069
902	2959
902	896
902	1025
902	219771
902	7507
902	7027
902	1164
902	85417
902	2623
902	2625
902	5218
902	5431
902	1024
902	8731
902	8812
902	2068
902	6908
902	2962
902	983
902	2958
902	899
902	1026
902	27013
902	5916
902	6938
902	8861
902	51755
902	5435
902	64210
902	1028
902	865
902	6256
902	728340
902	6917
902	9134
902	2967
902	2957
902	5886
902	6829
902	404672
902	5434
902	5430
59340	3067
59340	409
59340	6360
91768	5128
91768	898
91768	8626
91768	6585
91768	1017
91768	1000
91768	890
91768	171586
91768	1495
91768	1499
91768	9158
91768	23424
91768	25
91768	1500
91768	79935
91768	100529145
91768	7465
91768	1018
91768	1020
91768	6091
91768	5129
91768	9134
1794	5338
1794	139818
1794	63916
1794	1398
1794	5881
1794	9844
1794	2771
1794	92170
1794	10320
1794	1399
1794	5879
1794	919
1794	6714
1794	2268
1794	79767
1794	3689
1794	998
1794	5788
1794	4067
1794	3055
1794	207
1794	7409
85004	2773
10599	1559
10599	9360
10599	8647
10599	55244
10599	8714
10599	213
10599	54578
10599	54576
10599	7172
10599	146802
10599	8856
10599	9376
10599	1576
10599	1565
10599	6580
10599	1244
10599	1558
10599	1557
10599	10864
10599	54658
10599	10257
10599	9356
10599	79001
10599	644
10599	6567
10599	5243
80763	10845
80763	8811
1643	11143
1643	2968
1643	4331
1643	7528
1643	2033
1643	51138
1643	5929
1643	1161
1643	2965
1643	8533
1643	7157
1643	7508
1643	2071
1643	23358
1643	25879
1643	9318
1643	1642
1643	3012
1643	10980
1643	8815
1643	2072
1643	54461
1643	7334
1643	23038
1643	8607
1643	2966
1643	93973
1643	8816
1643	1869
1643	10920
1643	8363
1643	2073
1643	7329
1643	10445
1643	60
1643	10987
1643	5887
1643	26094
1643	11091
1643	8356
1643	79016
1643	25853
1643	54617
1643	142
1643	51514
1643	55827
1643	50717
1643	8357
1643	9557
1643	1069
1643	11146
1643	192670
1643	3065
1643	64708
1643	6118
1643	367
1643	7507
1643	80067
1643	8451
1643	79269
1643	8365
1643	8366
1643	8351
1643	8364
1643	5111
1643	5931
1643	54876
1643	29844
1643	2068
1643	7520
1643	2873
1643	10401
1643	8450
1643	54891
1643	6597
1643	86
1643	5985
1643	6612
1643	80344
1643	2232
1643	7336
1643	4798
1643	50813
1643	55832
1643	121504
1643	2967
1643	54778
1643	55070
1643	283899
1643	554313
1643	8370
1643	5886
1643	404672
1643	8970
1643	8359
1643	8360
1643	8362
1643	8350
1643	8368
1643	8294
1643	8353
1643	10238
1643	8354
1643	8335
1643	8968
1643	8355
1643	8352
1643	8367
1643	8358
53	645
53	52
53	27163
53	80308
53	5167
53	55312
53	3704
53	5169
53	54
2346	27229
2346	443
2346	213
2346	8000
2346	354
2346	857
2346	57494
2346	1803
2346	2316
2346	190
2346	2925
2346	339983
2346	284716
2346	5682
9363	83452
9363	4943
9363	55054
4544	54901
4544	3087
4544	2776
4544	4543
4544	2783
4544	2771
4544	2770
4544	6934
4544	57818
4544	10644
4544	169026
4544	111
4544	120114
4544	2782
1912	580
1912	51433
1912	7528
1912	8726
1912	27338
1912	1788
1912	57332
1912	8535
1912	701
1912	1487
1912	84733
1912	29882
1912	23512
1912	22955
1912	2146
1912	10138
1912	8338
1912	5600
1912	64682
1912	7329
1912	11065
1912	1822
1912	51529
1912	8881
1912	10336
1912	6045
1912	79184
1912	84108
1912	1069
1912	5928
1912	246184
1912	6015
1912	171023
1912	3190
1912	648
1912	5931
1912	8697
1912	121536
1912	23028
1912	55252
1912	23466
1912	404281
1912	9898
1912	51434
1912	7867
1912	2145
1912	6613
1912	6612
1912	8314
1912	672
1912	23429
1912	80012
1912	25847
1912	29945
1912	3066
1912	996
1912	9820
1912	25906
1912	1911
1912	84333
1912	100532731
1912	119504
1912	9994
1912	10393
1912	7703
23318	54464
23318	9775
23318	1973
23318	10605
23318	26986
23318	129563
23318	1974
23318	389421
23318	79727
23318	1975
23318	64282
23318	1981
23318	1977
23318	23405
84950	84811
84950	1659
84950	9410
84950	24148
84950	6636
84950	4236
84950	10907
84950	10262
84950	6637
84950	153527
84950	7307
84950	79753
84950	10915
84950	6632
84950	23524
84950	27258
84950	23450
84950	10465
84950	9092
84950	9129
84950	23020
84950	10464
84950	10992
84950	55110
84950	26121
84950	23451
84950	51634
84950	6633
84950	26151
84950	59286
84950	83443
84950	256536
84950	55119
84950	7737
84950	10946
84950	6428
84950	6429
84950	6732
84950	25980
84950	9128
84950	57819
84950	1460
84950	8449
84950	11193
84950	2762
84950	10283
84950	6733
84950	55234
84950	57703
84950	9343
84950	3550
84950	6635
84950	23658
84950	6628
84950	11157
84950	23223
84950	25766
84950	10921
84950	10594
84950	25804
1830	1823
1830	5317
1830	2125
1830	667
1830	836
1830	55584
1830	11187
1830	5493
1830	1308
1830	1499
1830	1825
1830	2312
1830	1832
1830	8502
1830	3728
1830	1500
1830	64065
1828	1823
1828	5317
1828	1824
1828	2125
1828	667
1828	836
1828	5339
1828	11187
1828	5493
1828	1308
1828	1499
1828	11005
1828	1825
1828	2312
1828	1041
1828	1832
1828	137868
1828	8502
1828	3728
1828	1500
1828	64065
1823	1829
1823	5317
1823	11187
1823	5493
1823	2312
1823	1041
1823	1832
1823	8502
1823	3728
1823	64065
747	11343
747	221955
747	2915
747	1268
747	158584
747	26090
747	222236
747	57406
26519	10063
26519	80273
26519	6636
26519	10469
26519	6637
26519	55651
26519	291
26519	131474
26519	4701
26519	51025
26519	10730
26519	29928
26519	134266
26519	493753
26519	116541
26519	84545
26519	90639
26519	25813
26519	55750
26519	54543
26519	10440
26519	84134
26519	5202
26519	64975
26519	1678
26519	140823
26519	100652748
26519	6392
26519	80324
26519	29103
26519	293
26519	131118
26519	9801
26519	26520
26519	6235
26519	10245
26519	23480
26519	10452
26519	6168
26519	4696
26519	6165
26519	26521
26519	92609
26519	5204
26519	100287932
26519	6901
26519	5018
2694	6947
2694	81693
2694	8029
6947	867
6947	440387
6947	5644
6947	54882
6947	5646
6947	1504
6947	404734
9662	79959
9662	49856
9662	10733
9662	22897
9662	93594
9662	163786
9662	25886
9662	153241
9662	10464
9662	282809
9662	80254
9662	79598
9662	79648
9662	55755
9662	8481
9662	5116
9662	259266
9662	1069
9662	6491
9662	9696
9662	22995
9662	9738
9662	55835
9662	51199
9662	11190
9662	284403
9662	64770
9662	55125
9662	1911
9662	80184
5156	4193
5156	3685
5156	5159
5156	8503
5156	2549
5156	5290
5156	867
5156	2247
5156	25759
5156	6774
5156	2255
5156	1950
5156	2252
5156	7157
5156	5921
5156	8817
5156	1956
5156	5291
5156	90525
5156	6777
5156	9965
5156	3562
5156	1398
5156	3479
5156	2250
5156	1464
5156	8877
5156	285
5156	2253
5156	1435
5156	399694
5156	5155
5156	10215
5156	2248
5156	81608
5156	857
5156	5781
5156	5747
5156	6776
5156	859
5156	3716
5156	1399
5156	5154
5156	55107
5156	4763
5156	8822
5156	6772
5156	1270
5156	4893
5156	5728
5156	2889
5156	6714
5156	53358
5156	5293
5156	6461
5156	3717
5156	2254
5156	2885
5156	80310
5156	3630
5156	3569
5156	6654
5156	3417
5156	3718
5156	3481
5156	4908
5156	8823
5156	6464
5156	3265
5156	56034
5156	5295
5156	284
5156	26291
5156	7422
5156	7424
5156	2246
5156	5336
22873	8452
22873	22897
22873	339745
22873	8405
22873	3161
22873	2737
22873	2736
54841	79070
79587	16
79587	4141
79587	79731
79587	92935
79587	55006
79587	5859
79587	51067
79587	3735
79587	7453
79587	55157
79587	55699
79587	2058
79587	80222
79587	57038
79587	25973
79587	8565
79587	3376
79587	7407
79587	833
79587	2617
79587	51520
79587	6897
79587	124454
79587	23395
79587	57176
79587	54938
11095	55901
11095	7057
11095	170691
11095	81794
11095	80731
11095	170690
11095	171019
11095	170692
11095	9510
11095	11096
11095	9508
11095	57188
11095	157869
11095	170689
11095	339366
11095	23275
11095	9719
11095	79875
11095	80781
11095	7058
11095	9507
11095	54507
11095	11093
11095	140766
11095	92949
11095	11174
11095	9037
11095	11173
11095	80070
11095	176
11095	54437
11095	221981
11095	56999
11095	81792
11095	10418
11095	10417
152831	5595
152831	2264
152831	9965
152831	1581
152831	2261
152831	4893
152831	5465
152831	2260
152831	3265
152831	2263
152831	9971
152831	10818
152831	26291
152831	2246
57556	10154
57556	8829
57556	23129
57556	9364
57556	91584
57556	8828
57556	5362
57556	55558
57556	51466
57556	5361
324	4040
324	5525
324	999
324	8312
324	51176
324	7472
324	1000
324	7157
324	4851
324	83439
324	89780
324	8321
324	1487
324	7471
324	4041
324	120892
324	699
324	8313
324	1495
324	836
324	5319
324	10657
324	1857
324	50649
324	2535
324	1453
324	2932
324	8454
324	139285
324	283149
324	6932
324	7479
324	4089
324	1499
324	1739
324	5879
324	6477
324	54764
324	7855
324	5743
324	27101
324	90780
324	6934
324	8945
324	23401
324	10023
324	3065
324	22919
324	7088
324	7091
324	56998
324	1855
324	3728
324	1454
324	1500
324	998
324	7514
324	51270
324	5783
324	221178
324	79718
324	5528
324	1452
324	7478
324	50807
324	10297
324	7090
324	7089
324	6249
324	4609
9413	117531
9413	114801
9413	706
9413	9414
8728	9644
84749	79594
84749	7416
84749	6233
84749	124739
84749	7314
84749	7398
84749	55288
84749	9804
84749	65018
84749	7311
84749	5830
84749	57558
84749	7316
84749	23770
10993	10558
10993	593
10993	635
10993	189
10993	9380
10993	23382
10993	594
10993	6470
10993	587
10993	6472
10993	63826
10993	6898
10993	4548
10993	10768
10993	1629
10993	1491
10993	5832
10993	2739
10993	5723
10993	875
10993	55304
10993	113675
10993	586
4440	124540
4440	1642
4440	9364
4440	23283
4440	1478
4440	64221
4440	8650
4440	64506
6927	1387
6927	5595
6927	2033
6927	8850
6927	3938
6927	6774
6927	6722
6927	1487
6927	5092
6927	3175
6927	3171
6927	4118
6927	5467
6927	3172
6927	6514
6927	2626
6927	5313
6927	4089
6927	1499
6927	10745
6927	3065
6927	7088
6927	5599
6927	3174
6927	51701
6927	84105
6927	6195
6927	9149
6927	4609
6926	5460
6926	10021
6926	5595
6926	2627
6926	6657
6926	1482
6926	2626
6926	3065
6926	9314
6926	4487
6926	6474
6926	2103
6926	9904
8638	64108
8638	3134
8638	25939
8638	64761
8638	64135
8638	55008
8638	51191
8638	3394
8638	3627
8638	3669
8638	6773
8638	51447
8638	4600
8638	4939
8638	2537
8638	3663
8638	6772
8638	54739
8638	3664
8638	6041
8638	103
8638	2634
8638	2633
8638	10561
8638	10964
8638	24138
8638	3434
8638	439996
8638	3437
8638	3433
8638	5696
8638	3107
8638	3133
8638	9636
8638	23586
8638	3662
8638	91543
8638	3660
8638	55601
8638	57169
8638	3105
8638	10379
8638	3665
8638	4599
8638	10410
8638	8519
8638	4938
8638	3430
8638	3106
8638	3135
8638	3661
8638	3429
8638	10581
8739	10017
8739	597
8739	598
8739	5366
8739	54878
8739	90427
8739	4170
8739	10018
8739	596
8739	51270
8739	100529063
84900	9870
1840	102
1840	83464
1840	2033
1840	4854
1840	4851
1840	23385
1840	113878
1840	5663
1840	26039
1840	3516
1840	92737
1840	28514
1840	5664
1840	51107
1840	4855
1840	8812
1840	409
1840	408
1840	1272
1840	55851
1840	83737
10906	200035
10906	338661
10906	79758
54103	351
54103	23385
54103	10972
54103	5663
54103	55851
4951	5801
4951	375611
4951	9600
4951	374462
105375355	7379
105375355	7348
105375355	11045
85025	51030
85025	132141
85025	22884
85025	619208
85025	256764
60561	83548
60561	5934
60561	55850
60561	372
60561	51542
60561	738
60561	51594
60561	9382
60561	53407
60561	55055
60561	25839
60561	9276
60561	7405
60561	1314
60561	10111
60561	152579
60561	5861
60561	23256
60561	148223
60561	55275
60561	6293
60561	9554
60561	22931
60561	126208
60468	10538
60468	4094
60468	7975
60468	23764
60468	4097
60468	639
4907	2766
4907	5460
4907	4162
4907	1716
4907	7070
4907	132
4907	1633
4907	3251
4907	290
4907	956
4907	136
4907	1841
4907	214
4907	124583
4907	947
4907	7298
4907	3615
4907	79077
4907	6657
4907	7378
4907	122622
4907	957
4907	135
4907	22978
4907	3614
4907	2335
4907	1635
4907	93034
4907	5167
4907	4860
4907	159
4907	2987
4907	134
4907	140
4907	953
4907	377841
4907	100
4907	203
4907	2022
4907	139596
4907	978
4907	955
4907	64802
4907	353
4907	3704
4907	1854
4907	50808
4907	56953
4907	1890
4907	3688
4907	272
4907	115024
4907	960
4907	5169
4907	5788
4907	8833
4907	131870
4907	8842
4907	270
4907	100526794
4907	930
4907	3684
4907	5175
4907	151531
4907	101730217
4907	51251
4907	158
112609	4160
112609	4161
112609	4158
112609	51167
112609	4157
55122	6604
55122	64332
55122	7529
55122	6602
55122	6603
55122	79647
23595	4173
23595	898
23595	4175
23595	4171
23595	23649
23595	10926
23595	1017
23595	890
23595	84296
23595	222229
23595	5001
23595	81620
23595	4176
23595	254394
23595	5426
23595	84126
23595	545
23595	5557
23595	79892
23595	9126
23595	8732
23595	23036
23595	2959
23595	4998
23595	6118
23595	54107
23595	84515
23595	5422
23595	983
23595	1111
23595	8317
23595	8318
23595	29803
23595	55388
23595	56655
23595	9134
23595	5000
23595	4172
23595	5558
4005	4331
4005	6929
4005	3791
4005	4066
4005	10661
4005	6886
4005	861
4005	9079
4005	51132
4005	6887
4005	4602
4005	2624
4005	4808
4005	3195
4005	2672
4005	2623
4005	2625
4005	2116
4005	6938
4005	8861
4005	2313
4005	84707
4005	10284
4005	23635
55226	54606
55226	92856
55226	51187
55226	8634
55226	55759
55226	3843
55226	27340
55226	55813
55226	4141
55226	7011
55226	8886
55226	56902
55226	25885
55226	51602
55226	54888
55226	1462
55226	55341
55226	161424
55226	28987
55226	9775
55226	6205
55226	55651
55226	64434
55226	4931
55226	3192
55226	55760
55226	84365
55226	134353
55226	5822
55226	6228
55226	84135
55226	25879
55226	65083
55226	142940
55226	55720
55226	55006
55226	5036
55226	6203
55226	146212
55226	10885
55226	84294
55226	7015
55226	57647
55226	55622
55226	84128
55226	1662
55226	26155
55226	6210
55226	65095
55226	27341
55226	23212
55226	79039
55226	26121
55226	55135
55226	55272
55226	79050
55226	51065
55226	55505
55226	55794
55226	60487
55226	10623
55226	1665
55226	54552
55226	55299
55226	6201
55226	23076
55226	4076
55226	51077
55226	55646
55226	6189
55226	79711
55226	23481
55226	55153
55226	54517
55226	51202
55226	84549
55226	23560
55226	55127
55226	81627
55226	6232
55226	23195
55226	1736
55226	22984
55226	80135
55226	64318
55226	64794
55226	23404
55226	11128
55226	29889
55226	6191
55226	9790
55226	9277
55226	90121
55226	51154
55226	2794
55226	5394
55226	64425
55226	55003
55226	83732
55226	6194
55226	10528
55226	55623
55226	10514
55226	79954
55226	10171
55226	4839
55226	9875
55226	115708
55226	692312
55226	10813
55226	6202
55226	10521
55226	317781
55226	10785
55226	23353
55226	23160
55226	165545
55226	9221
55226	6208
55226	25983
55226	23029
55226	11137
55226	6222
55226	26354
55226	117246
55226	6635
55226	84154
55226	8602
55226	10969
55226	30836
55226	6628
55226	54475
55226	6229
55226	1981
55226	8568
55226	51068
55226	27042
55226	8833
55226	134430
55226	9724
55226	54663
55226	6207
55226	9904
55226	84172
55226	23223
55226	3183
55226	10607
55226	23246
55226	26156
55226	55621
55226	10436
55226	56157
55226	6234
55226	6193
55226	345630
55226	57418
55226	26574
55226	10557
55226	11056
55226	57062
55226	10728
55226	10412
55226	55661
79056	79832
79056	10413
79056	54602
5630	4744
5630	4747
10677	8578
10677	10096
269	90
269	654
269	7476
269	392255
269	668
269	84062
269	657
269	659
269	650
269	4093
269	655
269	2280
269	4086
269	4090
269	6716
90070	3933
90070	4811
90070	6382
90070	10675
90070	2199
10220	4087
10220	11197
10220	124857
10220	117166
10220	93
10220	4089
10220	220202
10220	7046
10220	91
5959	6121
5959	6017
5959	216
5959	220
5959	9227
5959	5995
5959	316
5959	51109
5959	158835
5959	145226
5959	8694
1019	4193
1019	4331
1019	894
1019	904
1019	5934
1019	898
1019	1031
1019	1871
1019	6598
1019	905
1019	6774
1019	1788
1019	4171
1019	1119
1019	1021
1019	6595
1019	1017
1019	5925
1019	7157
1019	890
1019	6502
1019	1030
1019	472
1019	9133
1019	3015
1019	221613
1019	81620
1019	3308
1019	993
1019	4176
1019	94239
1019	7015
1019	836
1019	1163
1019	901
1019	10419
1019	8289
1019	995
1019	144455
1019	84260
1019	2932
1019	8454
1019	8331
1019	8338
1019	4088
1019	196528
1019	3320
1019	1033
1019	5889
1019	6839
1019	2810
1019	3013
1019	4089
1019	2305
1019	1499
1019	3005
1019	57492
1019	900
1019	1869
1019	641
1019	60
1019	29950
1019	1870
1019	56647
1019	2316
1019	1647
1019	3725
1019	23626
1019	860
1019	3326
1019	5728
1019	25
1019	991
1019	896
1019	1025
1019	3065
1019	6714
1019	5933
1019	6118
1019	219771
1019	7027
1019	1164
1019	85417
1019	85235
1019	8334
1019	5111
1019	1874
1019	5218
1019	675
1019	1876
1019	1024
1019	3717
1019	5888
1019	8812
1019	1032
1019	29893
1019	55193
1019	983
1019	899
1019	1026
1019	27013
1019	8317
1019	6597
1019	86
1019	1875
1019	51755
1019	8318
1019	3265
1019	1028
1019	865
1019	1029
1019	672
1019	1020
1019	1050
1019	4067
1019	9134
1019	3312
1019	3014
1019	55766
1019	7156
1019	2289
1019	4609
1019	4172
1019	79733
1019	474382
5502	5566
5502	5499
5502	5501
5502	5567
5502	5535
5502	5568
5502	5532
5502	5530
5502	5500
5502	5533
5502	5578
5502	5515
5502	5504
10024	9700
10024	10403
10024	55723
10024	10721
10024	1062
10024	890
10024	113130
10024	701
10024	9133
10024	9833
10024	5347
10024	22974
10024	332
10024	699
10024	9212
10024	221150
10024	995
10024	10615
10024	56992
10024	1058
10024	2305
10024	11065
10024	1063
10024	4751
10024	9928
10024	259266
10024	4288
10024	7272
10024	55165
10024	11004
10024	991
10024	55143
10024	24137
10024	6941
10024	9232
10024	9055
10024	10112
10024	1859
10024	3833
10024	8318
10024	7153
10024	55355
10024	51512
10024	55872
10024	83461
10024	51203
10024	146909
10024	9401
6302	26262
6302	4234
6302	2583
6302	196441
6302	116986
7024	7528
7024	7298
7024	6045
7024	1806
7024	3065
7024	57862
7024	4778
7024	322
7024	79796
9700	9493
9700	3832
9700	10403
9700	4173
9700	9088
9700	63922
9700	23383
9700	55723
9700	4171
9700	1062
9700	10926
9700	114799
9700	10733
9700	83540
9700	890
9700	113130
9700	25836
9700	10592
9700	701
9700	9133
9700	4085
9700	5885
9700	9833
9700	5347
9700	22974
9700	332
9700	699
9700	23244
9700	157570
9700	4176
9700	55055
9700	23047
9700	9212
9700	10434
9700	995
9700	5426
9700	10615
9700	8243
9700	56992
9700	9918
9700	9735
9700	1058
9700	2305
9700	11065
9700	51529
9700	10051
9700	27127
9700	8881
9700	6241
9700	11169
9700	128239
9700	9126
9700	8556
9700	23137
9700	9824
9700	1063
9700	4751
9700	259266
9700	4288
9700	9184
9700	7272
9700	23626
9700	55165
9700	4998
9700	11004
9700	991
9700	55143
9700	24137
9700	5422
9700	10274
9700	9232
9700	9055
9700	3619
9700	8697
9700	10112
9700	51343
9700	983
9700	899
9700	642636
9700	54892
9700	1111
9700	3833
9700	7155
9700	79677
9700	8318
9700	5424
9700	7153
9700	55355
9700	51512
9700	10744
9700	23310
9700	996
9700	83461
9700	8914
9700	51203
9700	146909
9700	10734
9700	10393
9700	4172
9700	79733
9700	89839
9700	9985
84872	23344
4284	3299
4284	1409
4284	364
4284	360
4284	8419
4284	89872
4284	282679
4284	283377
4284	7430
4284	2703
4284	631
4284	1427
4284	1415
4284	11217
4284	375318
23416	9132
23416	3746
23416	3788
23416	3754
23416	9196
23416	3787
23416	26251
23416	3739
23416	4978
23416	2558
23416	56479
23416	3785
23416	3744
23416	3749
23416	3745
23416	4943
23416	8514
23416	3736
23416	3786
23416	7881
23416	3737
23416	3748
23416	50801
23416	3747
23416	2002
9038	127077
9038	8876
9038	8417
9038	26002
4829	2776
4829	680
4829	4318
4829	2925
4829	4828
6610	2581
6610	10558
6610	29956
6610	204219
6610	125981
6610	123099
6610	7368
6610	8877
6610	2629
6610	130367
6610	8560
6610	91012
6610	339221
